day,n_questions
"2010-10-08 00:00:00","2302"
"2010-10-09 00:00:00","931"
"2010-10-10 00:00:00","1252"
"2010-10-11 00:00:00","2266"
"2010-10-12 00:00:00","2513"
"2010-10-13 00:00:00","2553"
"2010-10-14 00:00:00","2648"
"2010-10-15 00:00:00","2261"
"2010-10-16 00:00:00","1196"
"2010-10-17 00:00:00","1213"
"2010-10-18 00:00:00","2378"
"2010-10-19 00:00:00","2574"
"2010-10-20 00:00:00","2626"
"2010-10-21 00:00:00","2701"
"2010-10-22 00:00:00","2432"
"2010-10-23 00:00:00","1347"
"2010-10-24 00:00:00","1237"
"2010-10-25 00:00:00","2413"
"2010-10-26 00:00:00","2544"
"2010-10-27 00:00:00","2714"
"2010-10-28 00:00:00","2570"
"2010-10-29 00:00:00","2344"
"2010-10-30 00:00:00","1261"
"2010-10-31 00:00:00","1288"
"2010-11-01 00:00:00","2313"
"2010-11-02 00:00:00","2470"
"2010-11-03 00:00:00","2626"
"2010-11-04 00:00:00","2633"
"2010-11-05 00:00:00","2319"
"2010-11-06 00:00:00","1313"
"2010-11-07 00:00:00","1300"
"2010-11-08 00:00:00","2479"
"2010-11-09 00:00:00","3005"
"2010-11-10 00:00:00","2800"
"2010-11-11 00:00:00","2810"
"2010-11-12 00:00:00","2581"
"2010-11-13 00:00:00","1493"
"2010-11-14 00:00:00","1403"
"2010-11-15 00:00:00","2612"
"2010-11-16 00:00:00","2762"
"2010-11-17 00:00:00","2756"
"2010-11-18 00:00:00","2920"
"2010-11-19 00:00:00","2625"
"2010-11-20 00:00:00","1459"
"2010-11-21 00:00:00","1473"
"2010-11-22 00:00:00","2797"
"2010-11-23 00:00:00","2989"
"2010-11-24 00:00:00","2804"
"2010-11-25 00:00:00","2499"
"2010-11-26 00:00:00","2074"
"2010-11-27 00:00:00","1512"
"2010-11-28 00:00:00","1430"
"2010-11-29 00:00:00","2584"
"2010-11-30 00:00:00","2889"
"2010-12-01 00:00:00","2870"
"2010-12-02 00:00:00","2971"
"2010-12-03 00:00:00","2685"
"2010-12-04 00:00:00","1524"
"2010-12-05 00:00:00","1568"
"2010-12-06 00:00:00","2766"
"2010-12-07 00:00:00","2968"
"2010-12-08 00:00:00","2927"
"2010-12-09 00:00:00","2927"
"2010-12-10 00:00:00","2702"
"2010-12-11 00:00:00","1472"
"2010-12-12 00:00:00","1411"
"2010-12-13 00:00:00","2731"
"2010-12-14 00:00:00","2965"
"2010-12-15 00:00:00","2911"
"2010-12-16 00:00:00","2884"
"2010-12-17 00:00:00","2474"
"2010-12-18 00:00:00","1376"
"2010-12-19 00:00:00","1417"
"2010-12-20 00:00:00","2563"
"2010-12-21 00:00:00","2696"
"2010-12-22 00:00:00","2729"
"2010-12-23 00:00:00","2324"
"2010-12-24 00:00:00","1470"
"2010-12-25 00:00:00","994"
"2010-12-26 00:00:00","1072"
"2010-12-27 00:00:00","1929"
"2010-12-28 00:00:00","2176"
"2010-12-29 00:00:00","2349"
"2010-12-30 00:00:00","2263"
"2010-12-31 00:00:00","1508"
"2011-01-01 00:00:00","980"
"2011-01-02 00:00:00","1325"
"2011-01-03 00:00:00","2263"
"2011-01-04 00:00:00","2770"
"2011-01-05 00:00:00","2989"
"2011-01-06 00:00:00","2995"
"2011-01-07 00:00:00","2825"
"2011-01-08 00:00:00","1521"
"2011-01-09 00:00:00","1594"
"2011-01-10 00:00:00","2913"
"2011-01-11 00:00:00","3180"
"2011-01-12 00:00:00","3212"
"2011-01-13 00:00:00","3241"
"2011-01-14 00:00:00","2888"
"2011-01-15 00:00:00","1577"
"2011-01-16 00:00:00","1707"
"2011-01-17 00:00:00","2985"
"2011-01-18 00:00:00","3137"
"2011-01-19 00:00:00","3321"
"2011-01-20 00:00:00","3369"
"2011-01-21 00:00:00","3093"
"2011-01-22 00:00:00","1799"
"2011-01-23 00:00:00","1667"
"2011-01-24 00:00:00","3155"
"2011-01-25 00:00:00","3262"
"2011-01-26 00:00:00","3177"
"2011-01-27 00:00:00","3384"
"2011-01-28 00:00:00","3061"
"2011-01-29 00:00:00","1700"
"2011-01-30 00:00:00","1711"
"2011-01-31 00:00:00","3162"
"2011-02-01 00:00:00","3285"
"2011-02-02 00:00:00","3367"
"2011-02-03 00:00:00","3423"
"2011-02-04 00:00:00","3002"
"2011-02-05 00:00:00","1826"
"2011-02-06 00:00:00","1848"
"2011-02-07 00:00:00","3193"
"2011-02-08 00:00:00","3396"
"2011-02-09 00:00:00","3463"
"2011-02-10 00:00:00","3487"
"2011-02-11 00:00:00","3207"
"2011-02-12 00:00:00","1759"
"2011-02-13 00:00:00","1807"
"2011-02-14 00:00:00","3183"
"2011-02-15 00:00:00","3464"
"2011-02-16 00:00:00","3660"
"2011-02-17 00:00:00","3599"
"2011-02-18 00:00:00","3259"
"2011-02-19 00:00:00","1814"
"2011-02-20 00:00:00","1908"
"2011-02-21 00:00:00","3371"
"2011-02-22 00:00:00","3744"
"2011-02-23 00:00:00","3845"
"2011-02-24 00:00:00","3673"
"2011-02-25 00:00:00","3323"
"2011-02-26 00:00:00","1868"
"2011-02-27 00:00:00","1820"
"2011-02-28 00:00:00","3395"
"2011-03-01 00:00:00","3579"
"2011-03-02 00:00:00","3731"
"2011-03-03 00:00:00","3660"
"2011-03-04 00:00:00","3447"
"2011-03-05 00:00:00","1971"
"2011-03-06 00:00:00","1912"
"2011-03-07 00:00:00","3554"
"2011-03-08 00:00:00","3739"
"2011-03-09 00:00:00","3990"
"2011-03-10 00:00:00","3794"
"2011-03-11 00:00:00","3415"
"2011-03-12 00:00:00","1837"
"2011-03-13 00:00:00","1953"
"2011-03-14 00:00:00","3658"
"2011-03-15 00:00:00","3815"
"2011-03-16 00:00:00","3892"
"2011-03-17 00:00:00","3756"
"2011-03-18 00:00:00","3463"
"2011-03-19 00:00:00","1916"
"2011-03-20 00:00:00","1939"
"2011-03-21 00:00:00","3568"
"2011-03-22 00:00:00","4033"
"2011-03-23 00:00:00","3976"
"2011-03-24 00:00:00","3829"
"2011-03-25 00:00:00","3404"
"2011-03-26 00:00:00","1909"
"2011-03-27 00:00:00","2055"
"2011-03-28 00:00:00","3672"
"2011-03-29 00:00:00","3875"
"2011-03-30 00:00:00","3724"
"2011-03-31 00:00:00","3958"
"2011-04-01 00:00:00","3388"
"2011-04-02 00:00:00","1861"
"2011-04-03 00:00:00","1950"
"2011-04-04 00:00:00","3565"
"2011-04-05 00:00:00","4031"
"2011-04-06 00:00:00","4122"
"2011-04-07 00:00:00","4032"
"2011-04-08 00:00:00","3547"
"2011-04-09 00:00:00","1953"
"2011-04-10 00:00:00","1925"
"2011-04-11 00:00:00","3787"
"2011-04-12 00:00:00","4000"
"2011-04-13 00:00:00","3958"
"2011-04-14 00:00:00","3919"
"2011-04-15 00:00:00","3493"
"2011-04-16 00:00:00","2008"
"2011-04-17 00:00:00","1962"
"2011-04-18 00:00:00","3678"
"2011-04-19 00:00:00","4009"
"2011-04-20 00:00:00","4013"
"2011-04-21 00:00:00","3647"
"2011-04-22 00:00:00","2863"
"2011-04-23 00:00:00","1920"
"2011-04-24 00:00:00","1782"
"2011-04-25 00:00:00","3001"
"2011-04-26 00:00:00","3776"
"2011-04-27 00:00:00","4084"
"2011-04-28 00:00:00","3979"
"2011-04-29 00:00:00","3384"
"2011-04-30 00:00:00","1986"
"2011-05-01 00:00:00","2011"
"2011-05-02 00:00:00","3326"
"2011-05-03 00:00:00","3781"
"2011-05-04 00:00:00","3964"
"2011-05-05 00:00:00","4068"
"2011-05-06 00:00:00","3585"
"2011-05-07 00:00:00","1895"
"2011-05-08 00:00:00","1864"
"2011-05-09 00:00:00","3680"
"2011-05-10 00:00:00","4049"
"2011-05-11 00:00:00","4133"
"2011-05-12 00:00:00","4014"
"2011-05-13 00:00:00","3684"
"2011-05-14 00:00:00","1890"
"2011-05-15 00:00:00","1883"
"2011-05-16 00:00:00","3677"
"2011-05-17 00:00:00","3922"
"2011-05-18 00:00:00","3994"
"2011-05-19 00:00:00","3946"
"2011-05-20 00:00:00","3609"
"2011-05-21 00:00:00","1844"
"2011-05-22 00:00:00","1871"
"2011-05-23 00:00:00","3735"
"2011-05-24 00:00:00","3975"
"2011-05-25 00:00:00","4039"
"2011-05-26 00:00:00","4077"
"2011-05-27 00:00:00","3440"
"2011-05-28 00:00:00","1790"
"2011-05-29 00:00:00","1773"
"2011-05-30 00:00:00","3029"
"2011-05-31 00:00:00","3729"
"2011-06-01 00:00:00","4034"
"2011-06-02 00:00:00","3617"
"2011-06-03 00:00:00","3435"
"2011-06-04 00:00:00","1815"
"2011-06-05 00:00:00","1912"
"2011-06-06 00:00:00","3713"
"2011-06-07 00:00:00","3810"
"2011-06-08 00:00:00","3971"
"2011-06-09 00:00:00","4058"
"2011-06-10 00:00:00","3560"
"2011-06-11 00:00:00","1742"
"2011-06-12 00:00:00","1804"
"2011-06-13 00:00:00","3549"
"2011-06-14 00:00:00","3902"
"2011-06-15 00:00:00","4062"
"2011-06-16 00:00:00","4073"
"2011-06-17 00:00:00","3588"
"2011-06-18 00:00:00","1930"
"2011-06-19 00:00:00","1762"
"2011-06-20 00:00:00","3756"
"2011-06-21 00:00:00","4102"
"2011-06-22 00:00:00","4125"
"2011-06-23 00:00:00","3998"
"2011-06-24 00:00:00","3559"
"2011-06-25 00:00:00","1796"
"2011-06-26 00:00:00","1782"
"2011-06-27 00:00:00","3687"
"2011-06-28 00:00:00","3966"
"2011-06-29 00:00:00","4058"
"2011-06-30 00:00:00","3925"
"2011-07-01 00:00:00","3292"
"2011-07-02 00:00:00","1712"
"2011-07-03 00:00:00","1752"
"2011-07-04 00:00:00","3114"
"2011-07-05 00:00:00","3835"
"2011-07-06 00:00:00","4079"
"2011-07-07 00:00:00","4114"
"2011-07-08 00:00:00","3747"
"2011-07-09 00:00:00","1835"
"2011-07-10 00:00:00","1815"
"2011-07-11 00:00:00","3957"
"2011-07-12 00:00:00","4159"
"2011-07-13 00:00:00","4144"
"2011-07-14 00:00:00","4163"
"2011-07-15 00:00:00","3660"
"2011-07-16 00:00:00","1880"
"2011-07-17 00:00:00","1841"
"2011-07-18 00:00:00","3838"
"2011-07-19 00:00:00","4175"
"2011-07-20 00:00:00","4092"
"2011-07-21 00:00:00","4110"
"2011-07-22 00:00:00","3708"
"2011-07-23 00:00:00","1893"
"2011-07-24 00:00:00","1851"
"2011-07-25 00:00:00","3842"
"2011-07-26 00:00:00","4119"
"2011-07-27 00:00:00","4261"
"2011-07-28 00:00:00","4139"
"2011-07-29 00:00:00","3690"
"2011-07-30 00:00:00","1842"
"2011-07-31 00:00:00","1845"
"2011-08-01 00:00:00","3726"
"2011-08-02 00:00:00","4149"
"2011-08-03 00:00:00","4178"
"2011-08-04 00:00:00","4445"
"2011-08-05 00:00:00","3876"
"2011-08-06 00:00:00","1715"
"2011-08-07 00:00:00","1915"
"2011-08-08 00:00:00","3864"
"2011-08-09 00:00:00","4187"
"2011-08-10 00:00:00","4340"
"2011-08-11 00:00:00","4326"
"2011-08-12 00:00:00","3793"
"2011-08-13 00:00:00","1875"
"2011-08-14 00:00:00","1845"
"2011-08-15 00:00:00","3447"
"2011-08-16 00:00:00","4106"
"2011-08-17 00:00:00","4202"
"2011-08-18 00:00:00","4158"
"2011-08-19 00:00:00","3776"
"2011-08-20 00:00:00","1987"
"2011-08-21 00:00:00","1907"
"2011-08-22 00:00:00","3716"
"2011-08-23 00:00:00","4057"
"2011-08-24 00:00:00","4240"
"2011-08-25 00:00:00","4246"
"2011-08-26 00:00:00","3686"
"2011-08-27 00:00:00","1878"
"2011-08-28 00:00:00","1905"
"2011-08-29 00:00:00","3581"
"2011-08-30 00:00:00","3882"
"2011-08-31 00:00:00","3963"
"2011-09-01 00:00:00","3791"
"2011-09-02 00:00:00","3571"
"2011-09-03 00:00:00","1797"
"2011-09-04 00:00:00","1808"
"2011-09-05 00:00:00","3176"
"2011-09-06 00:00:00","4007"
"2011-09-07 00:00:00","4210"
"2011-09-08 00:00:00","4101"
"2011-09-09 00:00:00","3643"
"2011-09-10 00:00:00","1978"
"2011-09-11 00:00:00","1939"
"2011-09-12 00:00:00","3808"
"2011-09-13 00:00:00","4185"
"2011-09-14 00:00:00","4159"
"2011-09-15 00:00:00","4096"
"2011-09-16 00:00:00","3659"
"2011-09-17 00:00:00","2031"
"2011-09-18 00:00:00","1907"
"2011-09-19 00:00:00","3887"
"2011-09-20 00:00:00","4160"
"2011-09-21 00:00:00","4284"
"2011-09-22 00:00:00","4214"
"2011-09-23 00:00:00","3762"
"2011-09-24 00:00:00","2010"
"2011-09-25 00:00:00","1959"
"2011-09-26 00:00:00","3908"
"2011-09-27 00:00:00","4024"
"2011-09-28 00:00:00","4127"
"2011-09-29 00:00:00","3912"
"2011-09-30 00:00:00","3671"
"2011-10-01 00:00:00","1837"
"2011-10-02 00:00:00","1855"
"2011-10-03 00:00:00","3481"
"2011-10-04 00:00:00","3917"
"2011-10-05 00:00:00","3998"
"2011-10-06 00:00:00","3818"
"2011-10-07 00:00:00","3548"
"2011-10-08 00:00:00","1861"
"2011-10-09 00:00:00","2049"
"2011-10-10 00:00:00","3706"
"2011-10-11 00:00:00","4092"
"2011-10-12 00:00:00","4114"
"2011-10-13 00:00:00","4024"
"2011-10-14 00:00:00","3761"
"2011-10-15 00:00:00","2026"
"2011-10-16 00:00:00","2015"
"2011-10-17 00:00:00","3796"
"2011-10-18 00:00:00","4152"
"2011-10-19 00:00:00","4280"
"2011-10-20 00:00:00","4154"
"2011-10-21 00:00:00","3791"
"2011-10-22 00:00:00","2073"
"2011-10-23 00:00:00","2016"
"2011-10-24 00:00:00","3899"
"2011-10-25 00:00:00","4066"
"2011-10-26 00:00:00","3763"
"2011-10-27 00:00:00","4000"
"2011-10-28 00:00:00","3521"
"2011-10-29 00:00:00","1892"
"2011-10-30 00:00:00","1903"
"2011-10-31 00:00:00","3684"
"2011-11-01 00:00:00","3947"
"2011-11-02 00:00:00","4174"
"2011-11-03 00:00:00","4258"
"2011-11-04 00:00:00","3987"
"2011-11-05 00:00:00","2062"
"2011-11-06 00:00:00","2075"
"2011-11-07 00:00:00","3872"
"2011-11-08 00:00:00","4165"
"2011-11-09 00:00:00","4234"
"2011-11-10 00:00:00","4271"
"2011-11-11 00:00:00","3807"
"2011-11-12 00:00:00","2035"
"2011-11-13 00:00:00","2135"
"2011-11-14 00:00:00","4064"
"2011-11-15 00:00:00","4278"
"2011-11-16 00:00:00","4563"
"2011-11-17 00:00:00","4489"
"2011-11-18 00:00:00","4087"
"2011-11-19 00:00:00","2251"
"2011-11-20 00:00:00","2245"
"2011-11-21 00:00:00","4204"
"2011-11-22 00:00:00","4472"
"2011-11-23 00:00:00","4360"
"2011-11-24 00:00:00","3796"
"2011-11-25 00:00:00","3402"
"2011-11-26 00:00:00","2116"
"2011-11-27 00:00:00","2162"
"2011-11-28 00:00:00","4080"
"2011-11-29 00:00:00","4454"
"2011-11-30 00:00:00","4482"
"2011-12-01 00:00:00","4342"
"2011-12-02 00:00:00","4033"
"2011-12-03 00:00:00","2230"
"2011-12-04 00:00:00","2199"
"2011-12-05 00:00:00","4091"
"2011-12-06 00:00:00","4422"
"2011-12-07 00:00:00","4669"
"2011-12-08 00:00:00","4377"
"2011-12-09 00:00:00","3888"
"2011-12-10 00:00:00","2227"
"2011-12-11 00:00:00","2220"
"2011-12-12 00:00:00","4156"
"2011-12-13 00:00:00","4492"
"2011-12-14 00:00:00","4478"
"2011-12-15 00:00:00","4318"
"2011-12-16 00:00:00","3775"
"2011-12-17 00:00:00","2142"
"2011-12-18 00:00:00","2031"
"2011-12-19 00:00:00","3988"
"2011-12-20 00:00:00","4081"
"2011-12-21 00:00:00","4131"
"2011-12-22 00:00:00","3727"
"2011-12-23 00:00:00","3087"
"2011-12-24 00:00:00","1668"
"2011-12-25 00:00:00","1338"
"2011-12-26 00:00:00","2319"
"2011-12-27 00:00:00","3015"
"2011-12-28 00:00:00","3523"
"2011-12-29 00:00:00","3535"
"2011-12-30 00:00:00","3016"
"2011-12-31 00:00:00","1699"
"2012-01-01 00:00:00","1503"
"2012-01-02 00:00:00","2934"
"2012-01-03 00:00:00","3929"
"2012-01-04 00:00:00","4350"
"2012-01-05 00:00:00","4547"
"2012-01-06 00:00:00","4040"
"2012-01-07 00:00:00","2407"
"2012-01-08 00:00:00","2387"
"2012-01-09 00:00:00","4224"
"2012-01-10 00:00:00","4445"
"2012-01-11 00:00:00","4648"
"2012-01-12 00:00:00","4626"
"2012-01-13 00:00:00","4267"
"2012-01-14 00:00:00","2214"
"2012-01-15 00:00:00","2392"
"2012-01-16 00:00:00","4031"
"2012-01-17 00:00:00","4467"
"2012-01-18 00:00:00","4520"
"2012-01-19 00:00:00","4569"
"2012-01-20 00:00:00","4146"
"2012-01-21 00:00:00","2436"
"2012-01-22 00:00:00","2365"
"2012-01-23 00:00:00","4224"
"2012-01-24 00:00:00","4651"
"2012-01-25 00:00:00","4699"
"2012-01-26 00:00:00","4423"
"2012-01-27 00:00:00","4126"
"2012-01-28 00:00:00","2414"
"2012-01-29 00:00:00","2419"
"2012-01-30 00:00:00","4360"
"2012-01-31 00:00:00","4746"
"2012-02-01 00:00:00","4784"
"2012-02-02 00:00:00","4812"
"2012-02-03 00:00:00","4473"
"2012-02-04 00:00:00","2513"
"2012-02-05 00:00:00","2529"
"2012-02-06 00:00:00","4440"
"2012-02-07 00:00:00","4885"
"2012-02-08 00:00:00","5109"
"2012-02-09 00:00:00","5061"
"2012-02-10 00:00:00","4581"
"2012-02-11 00:00:00","2565"
"2012-02-12 00:00:00","2632"
"2012-02-13 00:00:00","4675"
"2012-02-14 00:00:00","4807"
"2012-02-15 00:00:00","5146"
"2012-02-16 00:00:00","5123"
"2012-02-17 00:00:00","4698"
"2012-02-18 00:00:00","2463"
"2012-02-19 00:00:00","2773"
"2012-02-20 00:00:00","4695"
"2012-02-21 00:00:00","5031"
"2012-02-22 00:00:00","5225"
"2012-02-23 00:00:00","5302"
"2012-02-24 00:00:00","4759"
"2012-02-25 00:00:00","2755"
"2012-02-26 00:00:00","2746"
"2012-02-27 00:00:00","4614"
"2012-02-28 00:00:00","5104"
"2012-02-29 00:00:00","5056"
"2012-03-01 00:00:00","5177"
"2012-03-02 00:00:00","4713"
"2012-03-03 00:00:00","2675"
"2012-03-04 00:00:00","2696"
"2012-03-05 00:00:00","4767"
"2012-03-06 00:00:00","5186"
"2012-03-07 00:00:00","5088"
"2012-03-08 00:00:00","4768"
"2012-03-09 00:00:00","4587"
"2012-03-10 00:00:00","2569"
"2012-03-11 00:00:00","2641"
"2012-03-12 00:00:00","4901"
"2012-03-13 00:00:00","5146"
"2012-03-14 00:00:00","5244"
"2012-03-15 00:00:00","5185"
"2012-03-16 00:00:00","4602"
"2012-03-17 00:00:00","2590"
"2012-03-18 00:00:00","2591"
"2012-03-19 00:00:00","4853"
"2012-03-20 00:00:00","5110"
"2012-03-21 00:00:00","5245"
"2012-03-22 00:00:00","5247"
"2012-03-23 00:00:00","4515"
"2012-03-24 00:00:00","2595"
"2012-03-25 00:00:00","2517"
"2012-03-26 00:00:00","4808"
"2012-03-27 00:00:00","5207"
"2012-03-28 00:00:00","5291"
"2012-03-29 00:00:00","5237"
"2012-03-30 00:00:00","4692"
"2012-03-31 00:00:00","2624"
"2012-04-01 00:00:00","2590"
"2012-04-02 00:00:00","4762"
"2012-04-03 00:00:00","5263"
"2012-04-04 00:00:00","5283"
"2012-04-05 00:00:00","4956"
"2012-04-06 00:00:00","3697"
"2012-04-07 00:00:00","2714"
"2012-04-08 00:00:00","2488"
"2012-04-09 00:00:00","4076"
"2012-04-10 00:00:00","4949"
"2012-04-11 00:00:00","5245"
"2012-04-12 00:00:00","5374"
"2012-04-13 00:00:00","4679"
"2012-04-14 00:00:00","2541"
"2012-04-15 00:00:00","2693"
"2012-04-16 00:00:00","4821"
"2012-04-17 00:00:00","5141"
"2012-04-18 00:00:00","5506"
"2012-04-19 00:00:00","5533"
"2012-04-20 00:00:00","4847"
"2012-04-21 00:00:00","2798"
"2012-04-22 00:00:00","2800"
"2012-04-23 00:00:00","5090"
"2012-04-24 00:00:00","5280"
"2012-04-25 00:00:00","5301"
"2012-04-26 00:00:00","5187"
"2012-04-27 00:00:00","4790"
"2012-04-28 00:00:00","2735"
"2012-04-29 00:00:00","2575"
"2012-04-30 00:00:00","4407"
"2012-05-01 00:00:00","4168"
"2012-05-02 00:00:00","5131"
"2012-05-03 00:00:00","5203"
"2012-05-04 00:00:00","4868"
"2012-05-05 00:00:00","2775"
"2012-05-06 00:00:00","2497"
"2012-05-07 00:00:00","4572"
"2012-05-08 00:00:00","5055"
"2012-05-09 00:00:00","5237"
"2012-05-10 00:00:00","5389"
"2012-05-11 00:00:00","4750"
"2012-05-12 00:00:00","2517"
"2012-05-13 00:00:00","2411"
"2012-05-14 00:00:00","4907"
"2012-05-15 00:00:00","5258"
"2012-05-16 00:00:00","5256"
"2012-05-17 00:00:00","4887"
"2012-05-18 00:00:00","4702"
"2012-05-19 00:00:00","2553"
"2012-05-20 00:00:00","2463"
"2012-05-21 00:00:00","4714"
"2012-05-22 00:00:00","5224"
"2012-05-23 00:00:00","5271"
"2012-05-24 00:00:00","5155"
"2012-05-25 00:00:00","4628"
"2012-05-26 00:00:00","2415"
"2012-05-27 00:00:00","2292"
"2012-05-28 00:00:00","3984"
"2012-05-29 00:00:00","5027"
"2012-05-30 00:00:00","5246"
"2012-05-31 00:00:00","5045"
"2012-06-01 00:00:00","4693"
"2012-06-02 00:00:00","2451"
"2012-06-03 00:00:00","2448"
"2012-06-04 00:00:00","4580"
"2012-06-05 00:00:00","5007"
"2012-06-06 00:00:00","5188"
"2012-06-07 00:00:00","5276"
"2012-06-08 00:00:00","4690"
"2012-06-09 00:00:00","2423"
"2012-06-10 00:00:00","2415"
"2012-06-11 00:00:00","4738"
"2012-06-12 00:00:00","5130"
"2012-06-13 00:00:00","5528"
"2012-06-14 00:00:00","5374"
"2012-06-15 00:00:00","4888"
"2012-06-16 00:00:00","2469"
"2012-06-17 00:00:00","2438"
"2012-06-18 00:00:00","5173"
"2012-06-19 00:00:00","5406"
"2012-06-20 00:00:00","5583"
"2012-06-21 00:00:00","5642"
"2012-06-22 00:00:00","4958"
"2012-06-23 00:00:00","2489"
"2012-06-24 00:00:00","2478"
"2012-06-25 00:00:00","5073"
"2012-06-26 00:00:00","5579"
"2012-06-27 00:00:00","5625"
"2012-06-28 00:00:00","5413"
"2012-06-29 00:00:00","4819"
"2012-06-30 00:00:00","2474"
"2012-07-01 00:00:00","2438"
"2012-07-02 00:00:00","4893"
"2012-07-03 00:00:00","5480"
"2012-07-04 00:00:00","4644"
"2012-07-05 00:00:00","5347"
"2012-07-06 00:00:00","5076"
"2012-07-07 00:00:00","2587"
"2012-07-08 00:00:00","2459"
"2012-07-09 00:00:00","5172"
"2012-07-10 00:00:00","5629"
"2012-07-11 00:00:00","5846"
"2012-07-12 00:00:00","5742"
"2012-07-13 00:00:00","5144"
"2012-07-14 00:00:00","2484"
"2012-07-15 00:00:00","2490"
"2012-07-16 00:00:00","5331"
"2012-07-17 00:00:00","5569"
"2012-07-18 00:00:00","5826"
"2012-07-19 00:00:00","5748"
"2012-07-20 00:00:00","5144"
"2012-07-21 00:00:00","2511"
"2012-07-22 00:00:00","2588"
"2012-07-23 00:00:00","5275"
"2012-07-24 00:00:00","5590"
"2012-07-25 00:00:00","5882"
"2012-07-26 00:00:00","5780"
"2012-07-27 00:00:00","5172"
"2012-07-28 00:00:00","2591"
"2012-07-29 00:00:00","2529"
"2012-07-30 00:00:00","5297"
"2012-07-31 00:00:00","5796"
"2012-08-01 00:00:00","5494"
"2012-08-02 00:00:00","5527"
"2012-08-03 00:00:00","5082"
"2012-08-04 00:00:00","2486"
"2012-08-05 00:00:00","2544"
"2012-08-06 00:00:00","5005"
"2012-08-07 00:00:00","5525"
"2012-08-08 00:00:00","5662"
"2012-08-09 00:00:00","5608"
"2012-08-10 00:00:00","5061"
"2012-08-11 00:00:00","2366"
"2012-08-12 00:00:00","2525"
"2012-08-13 00:00:00","5181"
"2012-08-14 00:00:00","5493"
"2012-08-15 00:00:00","4924"
"2012-08-16 00:00:00","5481"
"2012-08-17 00:00:00","4942"
"2012-08-18 00:00:00","2623"
"2012-08-19 00:00:00","2399"
"2012-08-20 00:00:00","4847"
"2012-08-21 00:00:00","5250"
"2012-08-22 00:00:00","5497"
"2012-08-23 00:00:00","5555"
"2012-08-24 00:00:00","4962"
"2012-08-25 00:00:00","2566"
"2012-08-26 00:00:00","2513"
"2012-08-27 00:00:00","4948"
"2012-08-28 00:00:00","5403"
"2012-08-29 00:00:00","5663"
"2012-08-30 00:00:00","5695"
"2012-08-31 00:00:00","4844"
"2012-09-01 00:00:00","2514"
"2012-09-02 00:00:00","2501"
"2012-09-03 00:00:00","4456"
"2012-09-04 00:00:00","5281"
"2012-09-05 00:00:00","5519"
"2012-09-06 00:00:00","5590"
"2012-09-07 00:00:00","4993"
"2012-09-08 00:00:00","2601"
"2012-09-09 00:00:00","2608"
"2012-09-10 00:00:00","5165"
"2012-09-11 00:00:00","5549"
"2012-09-12 00:00:00","5495"
"2012-09-13 00:00:00","5668"
"2012-09-14 00:00:00","5021"
"2012-09-15 00:00:00","2393"
"2012-09-16 00:00:00","2547"
"2012-09-17 00:00:00","5329"
"2012-09-18 00:00:00","5441"
"2012-09-19 00:00:00","5364"
"2012-09-20 00:00:00","5492"
"2012-09-21 00:00:00","5097"
